name,code,symbolCode,tradePrice,change,changePrice,changeRate,accTradeVolume,accTradePrice,marketCap,foreignRatio
TRUE 나스닥 100 ETN,KRG570000510,Q570051,12715.0,RISE,15.0,0.0011811024,36,457740,63575000000.0,0.000
일진디스플,KR7020760005,A020760,4430.0,RISE,5.0,0.0011299435,23031,101542615,152694506980.0,4.150
KBSTAR 코스닥150선물인버스,KR7275750008,A275750,4535.0,RISE,5.0,0.0011037528,8688,39461325,4535000000.0,0.060
KINDEX 중국본토CSI300,KR7168580009,A168580,32020.0,RISE,35.0,0.0010942629,189,6067680,262564000000.0,0.010
KBSTAR 금융채액티브,KR7336160007,A336160,102960.0,RISE,110.0,0.0010695187,5002,514791110,59716800000.0,0.000
KBSTAR 차이나항셍테크,KR7371150004,A371150,9525.0,RISE,10.0,0.0010509721,1192,11319000,5715000000.0,1.390
KODEX 종합채권(AA-이상)액티브,KR7273130005,A273130,109420.0,RISE,110.0,0.0010063123,4252,464944250,1416770160000.0,0.000
TIGER 차이나CSI300레버리지(합성),KR7204480008,A204480,32585.0,RISE,30.0,0.0009215174,17968,583545320,123823000000.0,0.300
KBSTAR KRX국채선물3년10년플래트너2X,KR7342620002,A342620,49300.0,RISE,45.0,0.0009136128,2,98530,5916000000.0,0.000
KBSTAR 중기우량회사채,KR7136340007,A136340,105135.0,RISE,95.0,0.0009044174,16049,1686475520,121956600000.0,0.000
KODEX 미국나스닥100TR,KR7379810005,A379810,11080.0,RISE,10.0,0.0009033424,67497,746475905,67588000000.0,0.000
KOSEF 국고채3년,KR7114470008,A114470,112185.0,RISE,100.0,0.00089218,29012,3252808720,33655500000.0,0.000
ARIRANG 미국나스닥기술주,KR7287180004,A287180,22615.0,RISE,20.0,0.0008851516,3869,87744555,27138000000.0,0.000
KODEX MSCI퀄리티,KR7275300002,A275300,11460.0,RISE,10.0,0.0008733624,20000,228800000,8022000000.0,0.000
KODEX 국고채3년,KR7114260003,A114260,57960.0,RISE,50.0,0.0008634087,567,32839550,93895200000.0,0.010
TIGER 국채3년,KR7114820004,A114820,110485.0,RISE,95.0,0.0008605852,79,8728690,66291000000.0,0.000
KBSTAR 국고채3년,KR7114100001,A114100,112675.0,RISE,90.0,0.000799396,17,1914755,30422250000.0,0.000
KODEX TSE일본리츠(H),KR7352540009,A352540,13505.0,RISE,10.0,0.0007410152,1151,15367520,10804000000.0,0.000
TIGER 현대차그룹+펀더멘털,KR7138540000,A138540,27240.0,RISE,20.0,0.0007347539,16296,440922410,134020800000.0,0.060
KODEX 코스닥 150,KR7229200001,A229200,14860.0,RISE,10.0,0.0006734007,546023,8087920370,498553000000.0,4.040
파워 중기국고채,KR7176710002,A176710,100185.0,RISE,65.0,0.0006492209,19500,1953550000,6011100000.0,0.000
KBSTAR KRX300미국달러선물혼합,KR7319870002,A319870,16175.0,RISE,10.0,0.0006186205,37,597685,8087500000.0,0.000
TIGER 미국나스닥100,KR7133690008,A133690,75540.0,RISE,45.0,0.000596066,42033,3171142900,823386000000.0,0.010
KINDEX 차이나항셍테크,KR7371870007,A371870,9435.0,RISE,5.0,0.0005302227,2623,24741060,4717500000.0,6.260
KODEX 멀티에셋하이인컴(H),KR7321410003,A321410,10875.0,RISE,5.0,0.0004599816,286,3110250,5437500000.0,0.000
KODEX 배당성장채권혼합,KR7237370002,A237370,12095.0,RISE,5.0,0.0004135649,1219,14699810,21771000000.0,0.000
KBSTAR KRX국채선물3년10년플래트너,KR7342610003,A342610,49885.0,RISE,20.0,0.0004010829,2,99765,5986200000.0,0.000
KBSTAR 미국나스닥100,KR7368590006,A368590,12550.0,RISE,5.0,0.0003985652,24122,302306060,94125000000.0,0.000
TIGER 200 경기소비재,KR7139290001,A139290,19325.0,RISE,5.0,0.0002587992,3428,65968830,8116500000.0,0.000
KOSEF 통안채1년,KR7122260003,A122260,101200.0,RISE,20.0,0.0001976675,38674,3913436490,92092000000.0,0.000
KBSTAR 단기통안채,KR7196230007,A196230,104485.0,RISE,20.0,0.0001914517,1206597,126064775625,231329790000.0,0.000
KINDEX 국고채3년,KR7114460009,A114460,106470.0,RISE,20.0,0.0001878816,8000,851760000,41523300000.0,0.000
ARIRANG 우량회사채50 1년,KR7239660004,A239660,108520.0,RISE,20.0,0.0001843318,299,32446260,17363200000.0,0.000
KBSTAR 단기국공채액티브,KR7272560004,A272560,102080.0,RISE,15.0,0.0001469652,151753,15490772575,280005440000.0,0.000
KOSEF 단기자금,KR7130730005,A130730,101125.0,RISE,10.0,9.88973e-05,32922,3329080755,53394000000.0,0.000
ARIRANG 단기채권액티브,KR7278620000,A278620,105970.0,RISE,10.0,9.43752e-05,20,2119450,19286540000.0,0.000
KINDEX 단기통안채,KR7190620005,A190620,100360.0,RISE,5.0,4.98231e-05,1062,106577750,183357720000.0,0.000
KODEX 단기채권PLUS,KR7214980005,A214980,103130.0,RISE,5.0,4.84848e-05,301106,31053078235,1472077620000.0,0.000
유유제약1우,KR7000221002,A000225,13950.0,EVEN,0.0,0.0,14673,202512000,31623673500.0,0.880
한국앤컴퍼니,KR7000240002,A000240,18400.0,EVEN,0.0,0.0,62373,1138436800,1746808416000.0,9.990
가온전선,KR7000500009,A000500,33800.0,EVEN,0.0,0.0,19123,642741700,140619728600.0,1.870
이화산업,KR7000760009,A000760,22500.0,EVEN,0.0,0.0,3180,71063350,63000000000.0,0.490
삼성화재우,KR7000811000,A000815,163500.0,EVEN,0.0,0.0,3269,532154500,521892000000.0,24.010
GS글로벌,KR7001250000,A001250,2835.0,EVEN,0.0,0.0,189322,530206720,233983220940.0,3.900
신영증권우,KR7001721000,A001725,64000.0,EVEN,0.0,0.0,144,9213400,451440832000.0,6.330
세기상사,KR7002420008,A002420,6160.0,EVEN,0.0,0.0,0,0,25107667200.0,0.950
조흥,KR7002600005,A002600,197500.0,EVEN,0.0,0.0,81,15815000,118500000000.0,0.000
부광약품,KR7003000007,A003000,20900.0,EVEN,0.0,0.0,351308,7349574100,1485217724100.0,4.010
흥아해운,KR7003280005,A003280,1035.0,EVEN,0.0,0.0,0,0,247494403980.0,1.920
쌍용차,KR7003620002,A003620,2770.0,EVEN,0.0,0.0,0,0,415056805540.0,76.570
태양금속우,KR7004101002,A004105,3440.0,EVEN,0.0,0.0,11089,37585430,11352000000.0,0.830
삼일씨엔에스,KR7004440004,A004440,13800.0,EVEN,0.0,0.0,23236,318596750,175700868600.0,0.960
롯데지주우,KR700499K014,A00499K,59500.0,EVEN,0.0,0.0,82,4879000,58763568500.0,0.420
현대차2우B,KR7005382007,A005387,112500.0,EVEN,0.0,0.0,26547,2966473500,4104613237500.0,61.010
현대차3우B,KR7005383005,A005389,103000.0,EVEN,0.0,0.0,6565,669680000,250159705000.0,26.850
폴루스바이오팜,KR7007630007,A007630,1225.0,EVEN,0.0,0.0,0,0,55134426375.0,1.770
이건산업,KR7008250003,A008250,14350.0,EVEN,0.0,0.0,76957,1092268450,157170312250.0,4.940
삼성전기,KR7009150004,A009150,184000.0,EVEN,0.0,0.0,180884,33004709000,13743640064000.0,31.610
신원,KR7009270000,A009270,1760.0,EVEN,0.0,0.0,242277,421793430,149674798240.0,2.850
신원우,KR7009271008,A009275,48800.0,EVEN,0.0,0.0,44,2147400,4428112000.0,0.600
LS ELECTRIC,KR7010120004,A010120,61100.0,EVEN,0.0,0.0,131887,8051025700,1833000000000.0,14.810
지코,KR7010580009,A010580,306.0,EVEN,0.0,0.0,0,0,19761980616.0,0.900
성안,KR7011300001,A011300,787.0,EVEN,0.0,0.0,0,0,44747135820.0,0.100
유양디앤유,KR7011690005,A011690,2440.0,EVEN,0.0,0.0,0,0,359254954280.0,1.170
아센디오,KR7012170007,A012170,2685.0,EVEN,0.0,0.0,53250,139298680,170522191260.0,0.000
현대모비스,KR7012330007,A012330,280000.0,EVEN,0.0,0.0,65205,18152398000,26542066320000.0,36.470
센트럴인사이트,KR7012600003,A012600,2490.0,EVEN,0.0,0.0,0,0,33838831080.0,2.140
세우글로벌,KR7013000005,A013000,2470.0,EVEN,0.0,0.0,0,0,70901426570.0,1.590
지누스,KR7013890009,A013890,101500.0,EVEN,0.0,0.0,16969,1717907000,1603745675000.0,22.910
한라,KR7014790000,A014790,5650.0,EVEN,0.0,0.0,70647,395819240,219643422300.0,2.920
인디에프,KR7014990006,A014990,1425.0,EVEN,0.0,0.0,20690,29370275,83979517875.0,0.420
쎌마테라퓨틱스,KR7015540008,A015540,6410.0,EVEN,0.0,0.0,0,0,86229499400.0,0.630
세원정공,KR7021820006,A021820,8090.0,EVEN,0.0,0.0,0,0,80900000000.0,14.920
삼성물산우B,KR702826K016,A02826K,129000.0,EVEN,0.0,0.0,2394,308828500,209937825000.0,8.010
콤텍시스템,KR7031820004,A031820,1250.0,EVEN,0.0,0.0,341273,426871470,84814332500.0,1.380
두산인프라코어,KR7042670000,A042670,14450.0,EVEN,0.0,0.0,0,0,3340774397000.0,9.720
주연테크,KR7044380004,A044380,1810.0,EVEN,0.0,0.0,3188203,5821010195,98847881090.0,1.900
KSS해운,KR7044450005,A044450,12350.0,EVEN,0.0,0.0,30998,379722050,286345618000.0,6.540
DSR제강,KR7069730000,A069730,6500.0,EVEN,0.0,0.0,51238,328988670,93600000000.0,1.290
텔코웨어,KR7078000007,A078000,12500.0,EVEN,0.0,0.0,5371,66405150,121283825000.0,1.600
CJ CGV,KR7079160008,A079160,29850.0,EVEN,0.0,0.0,111286,3294190250,1047735000000.0,5.240
현대리바트,KR7079430005,A079430,20200.0,EVEN,0.0,0.0,128639,2606246800,414812696400.0,6.780
엔케이,KR7085310001,A085310,1305.0,EVEN,0.0,0.0,190873,247071060,104378274360.0,3.850
평화산업,KR7090080003,A090080,1785.0,EVEN,0.0,0.0,246055,439221415,98000532315.0,1.870
KODEX 일본TOPIX100,KR7101280006,A101280,16020.0,EVEN,0.0,0.0,125,1981280,9612000000.0,0.000
컨버즈,KR7109070003,A109070,4100.0,EVEN,0.0,0.0,0,0,59720214600.0,0.200
TIGER 차이나항셍25,KR7117690008,A117690,16780.0,EVEN,0.0,0.0,130,2181485,7551000000.0,0.000
TIGER LG그룹+펀더멘털,KR7138530001,A138530,11870.0,EVEN,0.0,0.0,3837,45215350,20653800000.0,0.000
TIGER 200 중공업,KR7139230007,A139230,3745.0,EVEN,0.0,0.0,110045,410636950,54677000000.0,0.100
한국ANKOR유전,KR7152550000,A152550,1590.0,EVEN,0.0,0.0,3080,4897200,111331800000.0,0.040
KODEX 단기채권,KR7153130000,A153130,102820.0,EVEN,0.0,0.0,7411,762010905,2392621400000.0,0.000
마이티 코스피100,KR7159800002,A159800,32710.0,EVEN,0.0,0.0,0,0,9158800000.0,0.000
하이골드12호,KR7172580003,A172580,2560.0,EVEN,0.0,0.0,2773,7098830,33393920000.0,0.000
KBSTAR 중국본토대형주CSI100,KR7174360008,A174360,21795.0,EVEN,0.0,0.0,2126,46203410,80641500000.0,0.000
KBSTAR 주식혼합,KR7183710003,A183710,45360.0,EVEN,0.0,0.0,0,0,9072000000.0,0.000
TIGER 가격조정,KR7217790005,A217790,26600.0,EVEN,0.0,0.0,0,0,6384000000.0,0.000
KBSTAR V&S셀렉트밸류,KR7234310001,A234310,16415.0,EVEN,0.0,0.0,0,0,8207500000.0,0.000
TIGER 일본TOPIX헬스케어(합성),KR7248260002,A248260,11400.0,EVEN,0.0,0.0,49,558600,11400000000.0,0.000
KODEX 코스닥150선물인버스,KR7251340006,A251340,4295.0,EVEN,0.0,0.0,17484706,75358862655,482328500000.0,4.560
KBSTAR 모멘텀로우볼,KR7252730007,A252730,17100.0,EVEN,0.0,0.0,0,0,7695000000.0,0.000
TIGER 단기채권액티브,KR7272580002,A272580,50105.0,EVEN,0.0,0.0,895,44845730,203426300000.0,0.000
KODEX 단기변동금리부채권액티브,KR7273140004,A273140,102605.0,EVEN,0.0,0.0,8674,890017455,113994155000.0,0.000
KODEX MSCI모멘텀,KR7275280006,A275280,14170.0,EVEN,0.0,0.0,0,0,8502000000.0,0.000
KODEX 최소변동성,KR7279540009,A279540,12780.0,EVEN,0.0,0.0,0,0,12780000000.0,0.000
쿠쿠홈시스,KR7284740008,A284740,44250.0,EVEN,0.0,0.0,14860,656979900,992851852500.0,5.750
TIGER 200커버드콜ATM,KR7289480006,A289480,11510.0,EVEN,0.0,0.0,0,0,6906000000.0,0.000
KODEX MSCI EM선물(H),KR7291890002,A291890,10595.0,EVEN,0.0,0.0,0,0,3178500000.0,0.000
FOCUS KRX300,KR7292730009,A292730,19910.0,EVEN,0.0,0.0,0,0,19910000000.0,0.000
KODEX 국채선물3년인버스,KR7292770005,A292770,49870.0,EVEN,0.0,0.0,0,0,5086740000.0,0.000
KODEX FnKorea50,KR7296710007,A296710,11375.0,EVEN,0.0,0.0,0,0,4550000000.0,0.000
ARIRANG 국채선물3년,KR7298340001,A298340,53365.0,EVEN,0.0,0.0,0,0,7257640000.0,0.000
KINDEX 국채선물10년인버스,KR7299070003,A299070,94760.0,EVEN,0.0,0.0,0,0,4738000000.0,0.000
KINDEX 국채선물3년인버스,KR7299080002,A299080,99800.0,EVEN,0.0,0.0,0,0,4990000000.0,0.000
ARIRANG 코스닥150,KR7301400008,A301400,14940.0,EVEN,0.0,0.0,127,1892045,15687000000.0,0.000
TIGER 국채선물3년인버스,KR7302170006,A302170,49965.0,EVEN,0.0,0.0,0,0,6995100000.0,0.000
TIGER 국채선물10년인버스,KR7302180005,A302180,48015.0,EVEN,0.0,0.0,0,0,5761800000.0,0.000
현대오토에버,KR7307950006,A307950,125000.0,EVEN,0.0,0.0,25565,3162695000,3427997750000.0,1.480
자이에스앤디,KR7317400000,A317400,10800.0,EVEN,0.0,0.0,65320,697790250,418851216000.0,0.980
KODEX TRF5050,KR7329660005,A329660,12145.0,EVEN,0.0,0.0,0,0,14574000000.0,0.000
이지스밸류리츠,KR7334890001,A334890,5530.0,EVEN,0.0,0.0,24748,136726300,132720000000.0,3.150
KINDEX 모닝스타싱가포르리츠채권혼합,KR7342140001,A342140,10110.0,EVEN,0.0,0.0,1,10110,10110000000.0,0.000
하이브,KR7352820005,A352820,315000.0,EVEN,0.0,0.0,141949,44732214500,12285887355000.0,14.370
TIGER CD금리투자KIS(합성),KR7357870005,A357870,50355.0,EVEN,0.0,0.0,46,2316330,252983520000.0,0.000
SMART KIS단기통안채,KR7363510009,A363510,100345.0,EVEN,0.0,0.0,0,0,63117005000.0,0.000
KODEX 장기종합채권(AA-이상)액티브KAP,KR7363570003,A363570,97150.0,EVEN,0.0,0.0,0,0,31768050000.0,0.000
KINDEX 미국나스닥100,KR7367380003,A367380,12955.0,EVEN,0.0,0.0,51874,671144540,181370000000.0,0.010
KODEX Fn K-뉴딜디지털플러스,KR7368680005,A368680,13730.0,EVEN,0.0,0.0,2802,38408455,21968000000.0,0.060
TIGER 차이나항셍테크,KR7371160003,A371160,9545.0,EVEN,0.0,0.0,119295,1134663635,273941500000.0,0.000
KODEX 차이나항셍테크,KR7372330001,A372330,9580.0,EVEN,0.0,0.0,52367,500510145,132683000000.0,0.030
ARIRANG 신흥국MSCI인버스(합성 H),KR7373530005,A373530,9040.0,EVEN,0.0,0.0,0,0,6508800000.0,0.000
DL이앤씨우,KR737550K011,A37550K,81100.0,EVEN,0.0,0.0,4772,386326900,171436073500.0,7.380
KBSTAR KIS단기종합채권(AA-이상)액티브,KR7385550009,A385550,99960.0,EVEN,0.0,0.0,2,199920,250399800000.0,0.000
TIGER 글로벌BBIG액티브,KR7387270002,A387270,11160.0,EVEN,0.0,0.0,63350,705303795,55800000000.0,0.000
HANARO 단기채권액티브,KR7390950004,A390950,100075.0,EVEN,0.0,0.0,0,0,174530800000.0,0.000
신한 인버스 Russell 2000 ETN,KRG500000556,Q500055,8470.0,EVEN,0.0,0.0,0,0,8470000000.0,0.000
신한 코스피 콘도르 4/10% ETN,KRG501100397,Q500039,8385.0,EVEN,0.0,0.0,0,0,16770000000.0,0.000
신한 코스피 콘도르 6/10% ETN,KRG501100421,Q500042,8865.0,EVEN,0.0,0.0,0,0,17730000000.0,0.000
신한 코스피 콘도르 4/10% 콜 2204-01 ETN,KRG501100439,Q500043,8715.0,EVEN,0.0,0.0,0,0,8715000000.0,0.000
신한 코스피 콘도르 6/10% 콜 2204-01 ETN,KRG501100447,Q500044,9085.0,EVEN,0.0,0.0,0,0,9085000000.0,0.000
신한 K200 USD 선물 바이셀 ETN,KRG501300013,Q500001,14860.0,EVEN,0.0,0.0,0,0,29720000000.0,0.000
신한 인버스 2X 미국달러 선물 ETN,KRG501500364,Q500036,7780.0,EVEN,0.0,0.0,0,0,15560000000.0,0.000
신한 코스피 월별 양매도 3% OTM ETN,KRG501800467,Q500046,8730.0,EVEN,0.0,0.0,0,0,17460000000.0,0.000
신한 코스피 월별 양매도 5% OTM ETN,KRG501800475,Q500047,8660.0,EVEN,0.0,0.0,0,0,17320000000.0,0.000
신한 코스피 월별 양매도 3% 콜 2206-1 ETN,KRG501800483,Q500048,8590.0,EVEN,0.0,0.0,0,0,8590000000.0,0.000
신한 코스피 월별 양매도 5% 콜 2206-1 ETN,KRG501800491,Q500049,8600.0,EVEN,0.0,0.0,0,0,8600000000.0,0.000
신한 인버스 달러인덱스 선물 ETN(H),KRG502400127,Q500012,9625.0,EVEN,0.0,0.0,0,0,9625000000.0,0.000
신한 구리 선물 ETN(H),KRG502400184,Q500018,18665.0,EVEN,0.0,0.0,0,0,37330000000.0,0.000
대신 알루미늄 선물 ETN(H),KRG510000141,Q510014,10930.0,EVEN,0.0,0.0,0,0,10930000000.0,0.000
대신 골드 커버드콜 타겟 5%인컴 ETN(H),KRG512400117,Q510011,13090.0,EVEN,0.0,0.0,0,0,130900000000.0,0.000
대신 인버스 철광석 선물 ETN(H),KRG517400096,Q510009,965.0,EVEN,0.0,0.0,50372,48785590,10615000000.0,0.000
미래에셋 K200 Auto-KO-C 2206-01 ETN,KRG520000313,Q520031,10050.0,EVEN,0.0,0.0,0,0,30150000000.0,0.000
미래에셋 전기전자 Core5 ETN,KRG521100047,Q520004,35600.0,EVEN,0.0,0.0,0,0,71200000000.0,0.000
미래에셋 인버스 전기전자 Core5 ETN,KRG521100054,Q520005,2165.0,EVEN,0.0,0.0,102,221525,4330000000.0,0.000
미래에셋 Q150 Core5 ETN,KRG521100138,Q520013,12895.0,EVEN,0.0,0.0,0,0,25790000000.0,0.000
미래에셋 미디어엔터 Core5 ETN,KRG521100146,Q520014,17425.0,EVEN,0.0,0.0,0,0,34850000000.0,0.000
미래에셋 코스피 양매도 5% OTM ETN,KRG521800265,Q520026,8290.0,EVEN,0.0,0.0,0,0,124350000000.0,0.000
삼성 HSCEI ETN(H),KRG530000733,Q530073,9015.0,EVEN,0.0,0.0,0,0,9015000000.0,0.000
삼성 인버스 HSCEI ETN(H),KRG530000741,Q530074,10895.0,EVEN,0.0,0.0,0,0,10895000000.0,0.000
삼성 인버스 2X HSCEI ETN(H),KRG530000766,Q530076,11785.0,EVEN,0.0,0.0,0,0,11785000000.0,0.000
삼성 나스닥 100 ETN(H),KRG530000774,Q530077,10425.0,EVEN,0.0,0.0,0,0,10425000000.0,0.000
삼성 화장품 테마주 ETN,KRG531100045,Q530004,5350.0,EVEN,0.0,0.0,0,0,10700000000.0,0.000
삼성 KTOP30 ETN,KRG531100136,Q530013,19110.0,EVEN,0.0,0.0,0,0,191100000000.0,0.000
삼성 코스피 풋매도 ETN,KRG531800537,Q530053,11300.0,EVEN,0.0,0.0,0,0,56500000000.0,0.000
삼성 코스피 양매도 5% OTM ETN,KRG531800602,Q530060,8300.0,EVEN,0.0,0.0,0,0,415000000000.0,0.000
삼성 Cushing 에너지인프라 MLP ETN,KRG532100325,Q530032,8930.0,EVEN,0.0,0.0,0,0,26790000000.0,0.000
삼성 인버스 China A50 선물 ETN(H),KRG536100024,Q530002,8540.0,EVEN,0.0,0.0,0,0,8540000000.0,0.000
삼성 China A50 선물 ETN(H),KRG536100149,Q530014,18865.0,EVEN,0.0,0.0,0,0,37730000000.0,0.000
QV 코스피 변동성 매칭형 양매도 ETN,KRG551800573,Q550057,7885.0,EVEN,0.0,0.0,0,0,551950000000.0,0.000
TRUE S&P500 양매도 4% OTM ETN(H),KRG570000494,Q570049,10845.0,EVEN,0.0,0.0,0,0,10845000000.0,0.000
TRUE 인버스 플래티넘 선물 ETN,KRG570000536,Q570053,11505.0,EVEN,0.0,0.0,0,0,11505000000.0,0.000
TRUE 인버스 금 선물 ETN,KRG570000569,Q570056,10230.0,EVEN,0.0,0.0,0,0,10230000000.0,0.000
TRUE 인버스 은 선물 ETN,KRG570000585,Q570058,10580.0,EVEN,0.0,0.0,0,0,10580000000.0,0.000
TRUE 코스피 커버드콜 ETN B,KRG571100202,Q570020,12000.0,EVEN,0.0,0.0,0,0,12000000000.0,0.000
TRUE 코스피 양매도 3% OTM ETN,KRG571100293,Q570029,8150.0,EVEN,0.0,0.0,0,0,40750000000.0,0.000
TRUE 코스피 양매도 ATM ETN,KRG571100301,Q570030,8205.0,EVEN,0.0,0.0,0,0,41025000000.0,0.000
TRUE 인버스 유로선물 ETN B,KRG574500382,Q570038,9560.0,EVEN,0.0,0.0,0,0,9560000000.0,0.000
TRUE 인버스 HSCEI ETN(H) B,KRG576100280,Q570028,9550.0,EVEN,0.0,0.0,0,0,9550000000.0,0.000
KB 인버스 2X S&P 500 선물 ETN,KRG580000179,Q580017,9250.0,EVEN,0.0,0.0,0,0,9250000000.0,0.000
메리츠 미국레버리지 인플레이션국채ETN(H),KRG610000041,Q610004,10550.0,EVEN,0.0,0.0,378,3989100,21100000000.0,0.000
하나 KRX300 ETN,KRG700000026,Q700002,11410.0,EVEN,0.0,0.0,0,0,11410000000.0,0.000
하나 KRX BBIG K-뉴딜 ETN,KRG700000034,Q700003,10500.0,EVEN,0.0,0.0,0,0,10500000000.0,0.000
TIGER 단기통안채,KR7157450008,A157450,100225.0,FALL,5.0,-4.98853e-05,2532,253782260,986414450000.0,1.200
KINDEX 코스닥(합성),KR7251890000,A251890,15015.0,FALL,5.0,-0.0003328895,1,15015,9009000000.0,0.000
KODEX 200동일가중,KR7252650007,A252650,13210.0,FALL,5.0,-0.0003783579,666,8752630,7926000000.0,0.000
KBSTAR KRX국채선물3년10년스티프너,KR7342500006,A342500,51050.0,FALL,20.0,-0.0003916193,7,357340,6126000000.0,0.000
ARIRANG 스마트베타Quality채권혼합,KR7238670004,A238670,11470.0,FALL,5.0,-0.0004357298,7,80205,6882000000.0,0.000
메리츠 미국 인플레이션 국채 ETN(H),KRG610000033,Q610003,10280.0,FALL,5.0,-0.0004861449,20,205600,20560000000.0,0.000
KODEX China H선물인버스(H),KR7291660009,A291660,10230.0,FALL,5.0,-0.0004885198,114,1171365,4092000000.0,0.000
TRUE 코스피 양매도 5% OTM ETN,KRG571100194,Q570019,8630.0,FALL,5.0,-0.0005790388,25,215750,129450000000.0,0.000
삼성 레버리지 HSCEI ETN(H),KRG530000758,Q530075,8090.0,FALL,5.0,-0.0006176652,400,3230500,8090000000.0,0.000
KINDEX 인도네시아MSCI(합성),KR7256440009,A256440,7790.0,FALL,5.0,-0.0006414368,2168,16860120,39729000000.0,0.000
TRUE 인버스 2X HSCEI ETN(H),KRG576100322,Q570032,6505.0,FALL,5.0,-0.0007680492,317,2083380,6505000000.0,0.000
KODEX 200롱코스닥150숏선물,KR7360140008,A360140,11490.0,FALL,10.0,-0.0008695652,2,22990,18384000000.0,0.000
KBSTAR KRX국채선물3년10년스티프너2X,KR7342600004,A342600,51610.0,FALL,45.0,-0.0008711645,2,103225,6193200000.0,0.000
KBSTAR 내수주플러스,KR7326230000,A326230,11250.0,FALL,10.0,-0.0008880995,17730,199472525,40275000000.0,0.000
KINDEX Fn K-뉴딜디지털플러스,KR7368470001,A368470,16395.0,FALL,15.0,-0.0009140768,435,7131725,8197500000.0,0.000
유유제약,KR7000220004,A000220,9960.0,FALL,10.0,-0.001003009,165586,1639576190,166687213440.0,0.720
HK 베스트일레븐액티브,KR7391670007,A391670,9785.0,FALL,10.0,-0.001020929,833,8119655,7338750000.0,0.000
KBSTAR 200선물인버스,KR7252410006,A252410,4860.0,FALL,5.0,-0.0010277492,2513,12348290,23814000000.0,0.000
KODEX 중국본토CSI300,KR7283580009,A283580,14555.0,FALL,15.0,-0.0010295127,8903,128803625,128084000000.0,0.000
CJ제일제당,KR7097950000,A097950,472000.0,FALL,500.0,-0.0010582011,14476,6825750500,7105575792000.0,25.130
TRUE 레버리지 나스닥 100 ETN,KRG572100433,Q570043,27625.0,FALL,30.0,-0.0010847948,1836,50595785,138125000000.0,0.000
TIGER 코스닥150선물인버스,KR7250780004,A250780,4400.0,FALL,5.0,-0.0011350738,201831,893314685,23540000000.0,0.250
신풍제약우,KR7019171008,A019175,86400.0,FALL,100.0,-0.0011560694,18733,1618753700,190080000000.0,0.690
현대홈쇼핑,KR7057050007,A057050,84800.0,FALL,100.0,-0.0011778563,4211,357518600,1017600000000.0,31.740
KODEX MSCI Korea,KR7156080004,A156080,20035.0,FALL,25.0,-0.0012462612,8,159940,100175000000.0,0.000
KBSTAR 국고채3년선물인버스,KR7282000009,A282000,99925.0,FALL,125.0,-0.0012493753,2,199885,202747825000.0,0.000
LG헬로비전,KR7037560000,A037560,7860.0,FALL,10.0,-0.001270648,543850,4203638410,608732358900.0,4.640
KINDEX S&P아시아TOP50,KR7277540001,A277540,15650.0,FALL,20.0,-0.0012763242,376,5877255,30517500000.0,0.000
TIGER 200 IT,KR7139260004,A139260,38445.0,FALL,50.0,-0.00129887,55853,2141427860,915759900000.0,0.080
팬오션,KR7028670008,A028670,7400.0,FALL,10.0,-0.0013495277,1867414,13844099290,3955814388800.0,10.750
삼성전자우,KR7005931001,A005935,72400.0,FALL,100.0,-0.0013793103,429534,30977811700,59576997080000.0,75.640
삼원강재,KR7023000003,A023000,3600.0,FALL,5.0,-0.0013869626,8191,29363115,144000000000.0,1.040
TIGER 의료기기,KR7307510008,A307510,21390.0,FALL,30.0,-0.0014005602,901,19255885,8556000000.0,0.000
한일현대시멘트,KR7006390009,A006390,35500.0,FALL,50.0,-0.0014064698,10711,377494400,630995992500.0,0.630
KODEX 미국러셀2000(H),KR7280930009,A280930,13935.0,FALL,20.0,-0.0014331781,2185,30406735,38321250000.0,0.000
KBSTAR Fn K-뉴딜디지털플러스,KR7368200002,A368200,13725.0,FALL,20.0,-0.0014550746,281,3855795,6862500000.0,0.000
ARIRANG 코스닥150선물인버스,KR7301410007,A301410,6790.0,FALL,10.0,-0.0014705882,4164,28430025,5092500000.0,0.000
KINDEX 미국WideMoat가치주,KR7309230001,A309230,16950.0,FALL,25.0,-0.0014727541,10723,181543280,83055000000.0,0.000
KBSTAR 차이나H선물인버스(H),KR7291680007,A291680,10070.0,FALL,15.0,-0.0014873575,124,1269360,5035000000.0,0.000
유수홀딩스,KR7000700005,A000700,6510.0,FALL,10.0,-0.0015337423,8355,54026500,169532196120.0,9.210
HK 하이볼액티브,KR7391680006,A391680,9765.0,FALL,15.0,-0.0015337423,41198,401076560,7323750000.0,0.000
KBSTAR V&S셀렉트밸류채권혼합,KR7241390004,A241390,12635.0,FALL,20.0,-0.001580403,1313,16572360,15162000000.0,0.000
KBSTAR 200철강소재,KR7285020004,A285020,9460.0,FALL,15.0,-0.0015831135,1069,10058835,2648800000.0,0.000
KODEX 200 중소형,KR7226980001,A226980,15165.0,FALL,25.0,-0.0016458196,822,12444070,9099000000.0,0.000
아남전자,KR7008700007,A008700,3010.0,FALL,5.0,-0.0016583748,351086,1043771020,232145708200.0,1.240
KODEX China H,KR7099140006,A099140,20640.0,FALL,35.0,-0.0016928658,2745,56429610,33024000000.0,50.000
